DATETIME,R1,R2,R3
2/18/2024 5:00,3340.319922,1053.942588,1461.77151
2/18/2024 5:15,3362.383272,1068.860496,1478.801926
2/18/2024 5:30,3384.446621,1083.778404,1495.832342
2/18/2024 5:45,3406.509971,1098.696312,1512.862757
2/18/2024 6:00,3428.57332,1113.61422,1529.893173
2/18/2024 6:15,3257.725387,1052.08721,1446.756761
2/18/2024 6:30,3086.877453,990.5602006,1363.62035
2/18/2024 6:45,2916.02952,929.033191,1280.483939
2/18/2024 7:00,2745.181586,867.5061813,1197.347527
2/18/2024 7:15,2558.720637,803.6357562,1109.982927
2/18/2024 7:30,2372.259687,739.7653311,1022.618328
2/18/2024 7:45,2185.798738,675.894906,935.2537284
2/18/2024 8:00,1999.337788,612.0244809,847.8891289
2/18/2024 8:15,1997.513985,609.6339975,844.6469548
2/18/2024 8:30,1995.690181,607.2435142,841.4047807
2/18/2024 8:45,1993.866378,604.8530308,838.1626065
2/18/2024 9:00,1992.042575,602.4625474,834.9204324
2/18/2024 9:15,1997.527266,603.9128404,837.2797388
2/18/2024 9:30,2003.011957,605.3631334,839.6390452
2/18/2024 9:45,2008.496649,606.8134264,841.9983516
2/18/2024 10:00,2013.98134,608.2637194,844.357658
2/18/2024 10:15,2010.436071,608.3931079,843.9348731
2/18/2024 10:30,2006.890801,608.5224964,843.5120881
2/18/2024 10:45,2003.345532,608.6518848,843.0893032
2/18/2024 11:00,1999.800262,608.7812733,842.6665182
2/18/2024 11:15,2005.451695,611.2630995,849.9493732
2/18/2024 11:30,2011.103127,613.7449257,857.2322281
2/18/2024 11:45,2016.75456,616.2267519,864.5150831
2/18/2024 12:00,2022.405992,618.7085781,871.797938
2/18/2024 12:15,1994.756245,606.1021945,859.8063175
2/18/2024 12:30,1967.106498,593.495811,847.8146969
2/18/2024 12:45,1939.456751,580.8894274,835.8230764
2/18/2024 13:00,1911.807004,568.2830438,823.8314558
2/18/2024 13:15,1957.737597,577.2068441,841.6569734
2/18/2024 13:30,2003.66819,586.1306445,859.482491
2/18/2024 13:45,2049.598782,595.0544449,877.3080087
2/18/2024 14:00,2095.529375,603.9782452,895.1335263
2/18/2024 14:15,2134.402157,612.2347187,904.9372584
2/18/2024 14:30,2173.274938,620.4911921,914.7409905
2/18/2024 14:45,2212.147719,628.7476656,924.5447225
2/18/2024 15:00,2251.020501,637.004139,934.3484546
2/18/2024 15:15,2413.998891,687.3416115,1001.712176
2/18/2024 15:30,2576.977281,737.679084,1069.075898
2/18/2024 15:45,2739.955671,788.0165565,1136.43962
2/18/2024 16:00,2902.934061,838.354029,1203.803342
2/18/2024 16:15,3122.483048,933.8887028,1344.921371
2/18/2024 16:30,3342.032035,1029.423377,1486.0394
2/18/2024 16:45,3561.581021,1124.95805,1627.157428
2/18/2024 17:00,3781.130008,1220.492724,1768.275457
2/18/2024 17:15,3729.45651,1210.483565,1753.511093
2/18/2024 17:30,3677.783011,1200.474406,1738.746728
2/18/2024 17:45,3626.109512,1190.465247,1723.982363
2/18/2024 18:00,3574.436014,1180.456088,1709.217999
2/18/2024 18:15,3529.636711,1172.434272,1693.700141
2/18/2024 18:30,3484.837407,1164.412456,1678.182283
2/18/2024 18:45,3440.038104,1156.390639,1662.664425
2/18/2024 19:00,3395.2388,1148.368823,1647.146567
2/18/2024 19:15,3325.317468,1129.072098,1614.270352
2/18/2024 19:30,3255.396135,1109.775374,1581.394137
2/18/2024 19:45,3185.474803,1090.478649,1548.517922
2/18/2024 20:00,3115.55347,1071.181924,1515.641707
2/18/2024 20:15,3047.345512,1044.454442,1473.99292
2/18/2024 20:30,2979.137555,1017.726961,1432.344132
2/18/2024 20:45,2910.929597,990.9994793,1390.695345
2/18/2024 21:00,2842.721639,964.2719977,1349.046557
2/18/2024 21:15,2790.289611,938.8733942,1311.226762
2/18/2024 21:30,2737.857584,913.4747907,1273.406967
2/18/2024 21:45,2685.425556,888.0761871,1235.587171
2/18/2024 22:00,2632.993528,862.6775836,1197.767376
2/18/2024 22:15,2605.554847,845.9021695,1169.791521
2/18/2024 22:30,2578.116166,829.1267555,1141.815667
2/18/2024 22:45,2550.677484,812.3513414,1113.839812
2/18/2024 23:00,2523.238803,795.5759273,1085.863957
2/18/2024 23:15,2462.788821,782.2292917,1065.735218
2/18/2024 23:30,2402.338838,768.8826562,1045.606479
2/18/2024 23:45,2341.888856,755.5360206,1025.47774
2/19/2024 0:00,2281.438873,742.189385,1005.349001
2/19/2024 0:15,2282.231105,741.4596162,1003.041347
2/19/2024 0:30,2283.023336,740.7298473,1000.733694
2/19/2024 0:45,2283.815568,740.0000785,998.4260404
2/19/2024 1:00,2284.607799,739.2703096,996.1183869
2/19/2024 1:15,2277.039139,741.8122471,992.2930395
2/19/2024 1:30,2269.470479,744.3541846,988.4676921
2/19/2024 1:45,2261.901818,746.8961221,984.6423447
2/19/2024 2:00,2254.333158,749.4380596,980.8169973
2/19/2024 2:15,2255.291138,754.2150852,982.5331948
2/19/2024 2:30,2256.249119,758.9921107,984.2493923
2/19/2024 2:45,2257.207099,763.7691363,985.9655899
2/19/2024 3:00,2258.165079,768.5461619,987.6817874
2/19/2024 3:15,2283.135545,787.2636497,1002.452385
2/19/2024 3:30,2308.106012,805.9811375,1017.222982
2/19/2024 3:45,2333.076478,824.6986252,1031.993579
2/19/2024 4:00,2358.046944,843.416113,1046.764176
2/19/2024 4:15,2402.980879,872.6412598,1079.946013
2/19/2024 4:30,2447.914815,901.8664066,1113.12785
2/19/2024 4:45,2492.84875,931.0915533,1146.309686
2/19/2024 5:00,2537.782685,960.3167001,1179.491523
2/19/2024 5:15,2561.762296,994.0636048,1215.769779
2/19/2024 5:30,2585.741906,1027.81051,1252.048035
2/19/2024 5:45,2609.721517,1061.557414,1288.326291
2/19/2024 6:00,2633.701127,1095.304319,1324.604547
2/19/2024 6:15,2489.008518,1036.432644,1259.41323
2/19/2024 6:30,2344.315908,977.5609694,1194.221913
2/19/2024 6:45,2199.623299,918.6892947,1129.030596
2/19/2024 7:00,2054.93069,859.8176199,1063.839279
2/19/2024 7:15,1904.135203,789.2684309,985.0503624
2/19/2024 7:30,1753.339717,718.719242,906.2614458
2/19/2024 7:45,1602.544231,648.170053,827.4725292
2/19/2024 8:00,1451.748744,577.620864,748.6836126
2/19/2024 8:15,1428.825302,563.0846109,737.7675718
2/19/2024 8:30,1405.901861,548.5483578,726.8515309
2/19/2024 8:45,1382.978419,534.0121047,715.9354901
2/19/2024 9:00,1360.054977,519.4758516,705.0194492
2/19/2024 9:15,1365.927447,517.9032874,712.0758107
2/19/2024 9:30,1371.799916,516.3307231,719.1321722
2/19/2024 9:45,1377.672386,514.7581589,726.1885336
2/19/2024 10:00,1383.544855,513.1855946,733.2448951
2/19/2024 10:15,1386.339393,512.3416403,737.9603594
2/19/2024 10:30,1389.133931,511.4976859,742.6758238
2/19/2024 10:45,1391.928468,510.6537316,747.3912881
2/19/2024 11:00,1394.723006,509.8097772,752.1067524
2/19/2024 11:15,1395.107943,509.0360021,753.7754724
2/19/2024 11:30,1395.492881,508.262227,755.4441924
2/19/2024 11:45,1395.877818,507.4884518,757.1129124
2/19/2024 12:00,1396.262755,506.7146767,758.7816324
2/19/2024 12:15,1368.758287,496.1681641,745.7455954
2/19/2024 12:30,1341.253819,485.6216515,732.7095584
2/19/2024 12:45,1313.749351,475.075139,719.6735213
2/19/2024 13:00,1286.244883,464.5286264,706.6374843
2/19/2024 13:15,1300.972007,469.3509673,716.4447303
2/19/2024 13:30,1315.69913,474.1733083,726.2519763
2/19/2024 13:45,1330.426253,478.9956492,736.0592222
2/19/2024 14:00,1345.153377,483.8179901,745.8664682
2/19/2024 14:15,1399.948517,505.0893846,775.7785632
2/19/2024 14:30,1454.743656,526.3607791,805.6906583
2/19/2024 14:45,1509.538796,547.6321735,835.6027533
2/19/2024 15:00,1564.333936,568.903568,865.5148483
2/19/2024 15:15,1760.92092,647.3858202,975.570252
2/19/2024 15:30,1957.507904,725.8680725,1085.625656
2/19/2024 15:45,2154.094888,804.3503247,1195.681059
2/19/2024 16:00,2350.681872,882.832577,1305.736463
2/19/2024 16:15,2591.168177,970.2300732,1438.329077
2/19/2024 16:30,2831.654483,1057.62757,1570.921691
2/19/2024 16:45,3072.140789,1145.025066,1703.514305
2/19/2024 17:00,3312.627094,1232.422562,1836.106919
2/19/2024 17:15,3316.293778,1229.93005,1828.133763
2/19/2024 17:30,3319.960463,1227.437538,1820.160607
2/19/2024 17:45,3323.627147,1224.945026,1812.187451
2/19/2024 18:00,3327.293831,1222.452514,1804.214295
2/19/2024 18:15,3306.885055,1212.643432,1786.063114
2/19/2024 18:30,3286.476278,1202.83435,1767.911933
2/19/2024 18:45,3266.067501,1193.025268,1749.760752
2/19/2024 19:00,3245.658725,1183.216186,1731.609571
2/19/2024 19:15,3208.099559,1165.680315,1701.161927
2/19/2024 19:30,3170.540394,1148.144443,1670.714282
2/19/2024 19:45,3132.981228,1130.608572,1640.266638
2/19/2024 20:00,3095.422062,1113.0727,1609.818993
2/19/2024 20:15,3052.193951,1089.906417,1569.551621
2/19/2024 20:30,3008.965841,1066.740135,1529.28425
2/19/2024 20:45,2965.73773,1043.573853,1489.016878
2/19/2024 21:00,2922.509619,1020.40757,1448.749506
2/19/2024 21:15,2867.547274,991.6224478,1405.58693
2/19/2024 21:30,2812.58493,962.8373256,1362.424354
2/19/2024 21:45,2757.622586,934.0522033,1319.261778
2/19/2024 22:00,2702.660241,905.2670811,1276.099202
2/19/2024 22:15,2670.50007,890.440281,1251.840796
2/19/2024 22:30,2638.3399,875.6134809,1227.582389
2/19/2024 22:45,2606.179729,860.7866808,1203.323983
2/19/2024 23:00,2574.019558,845.9598807,1179.065577
2/19/2024 23:15,2550.903962,835.8887247,1161.728569
2/19/2024 23:30,2527.788367,825.8175687,1144.391562
2/19/2024 23:45,2504.672771,815.7464126,1127.054554
2/20/2024 0:00,2481.557175,805.6752566,1109.717546
2/20/2024 0:15,2435.791884,795.0127894,1083.790327
2/20/2024 0:30,2390.026592,784.3503222,1057.863109
2/20/2024 0:45,2344.261301,773.687855,1031.93589
2/20/2024 1:00,2298.496009,763.0253878,1006.008671
2/20/2024 1:15,2278.628962,755.764532,1007.694927
2/20/2024 1:30,2258.761916,748.5036763,1009.381184
2/20/2024 1:45,2238.894869,741.2428205,1011.06744
2/20/2024 2:00,2219.027822,733.9819647,1012.753696
2/20/2024 2:15,2205.514318,731.0334583,1024.737509
2/20/2024 2:30,2192.000815,728.084952,1036.721322
2/20/2024 2:45,2178.487312,725.1364456,1048.705134
2/20/2024 3:00,2164.973808,722.1879392,1060.688947
2/20/2024 3:15,2161.444784,723.6836997,1074.823567
2/20/2024 3:30,2157.915761,725.1794601,1088.958187
2/20/2024 3:45,2154.386737,726.6752206,1103.092806
2/20/2024 4:00,2150.857713,728.170981,1117.227426
2/20/2024 4:15,2163.5513,738.560306,1130.754448
2/20/2024 4:30,2176.244888,748.9496311,1144.281469
2/20/2024 4:45,2188.938475,759.3389561,1157.80849
2/20/2024 5:00,2201.632062,769.7282811,1171.335512
2/20/2024 5:15,2226.644882,782.9013469,1187.983999
2/20/2024 5:30,2251.657702,796.0744127,1204.632485
2/20/2024 5:45,2276.670522,809.2474784,1221.280972
2/20/2024 6:00,2301.683342,822.4205442,1237.929459
2/20/2024 6:15,2110.372683,756.6654956,1133.999059
2/20/2024 6:30,1919.062024,690.9104471,1030.068659
2/20/2024 6:45,1727.751364,625.1553985,926.1382585
2/20/2024 7:00,1536.440705,559.4003499,822.2078584
2/20/2024 7:15,1483.403144,542.1376938,786.7779356
2/20/2024 7:30,1430.365583,524.8750376,751.3480128
2/20/2024 7:45,1377.328021,507.6123815,715.9180899
2/20/2024 8:00,1324.29046,490.3497253,680.4881671
2/20/2024 8:15,1279.47119,473.9873301,651.7565092
2/20/2024 8:30,1234.65192,457.6249348,623.0248513
2/20/2024 8:45,1189.832649,441.2625396,594.2931934
2/20/2024 9:00,1145.013379,424.9001443,565.5615355
2/20/2024 9:15,1169.127969,432.1822127,572.6932288
2/20/2024 9:30,1193.24256,439.464281,579.824922
2/20/2024 9:45,1217.35715,446.7463494,586.9566153
2/20/2024 10:00,1241.47174,454.0284177,594.0883086
2/20/2024 10:15,1258.482054,456.2692187,599.2858031
2/20/2024 10:30,1275.492368,458.5100198,604.4832977
2/20/2024 10:45,1292.502681,460.7508208,609.6807922
2/20/2024 11:00,1309.512995,462.9916218,614.8782867
2/20/2024 11:15,1339.269439,469.6239696,626.9658019
2/20/2024 11:30,1369.025882,476.2563175,639.0533172
2/20/2024 11:45,1398.782326,482.8886653,651.1408324
2/20/2024 12:00,1428.53877,489.5210131,663.2283476
2/20/2024 12:15,1432.872124,488.9962148,669.4438409
2/20/2024 12:30,1437.205478,488.4714164,675.6593343
2/20/2024 12:45,1441.538832,487.9466181,681.8748276
2/20/2024 13:00,1445.872186,487.4218197,688.0903209
2/20/2024 13:15,1395.835383,468.8414252,677.7029476
2/20/2024 13:30,1345.79858,450.2610306,667.3155742
2/20/2024 13:45,1295.761777,431.6806361,656.9282009
2/20/2024 14:00,1245.724974,413.1002416,646.5408275
2/20/2024 14:15,1268.17283,420.8301533,685.8132804
2/20/2024 14:30,1290.620686,428.5600649,725.0857333
2/20/2024 14:45,1313.068541,436.2899766,764.3581861
2/20/2024 15:00,1335.516397,444.0198882,803.630639
2/20/2024 15:15,1456.553346,491.2785879,875.5394853
2/20/2024 15:30,1577.590295,538.5372877,947.4483315
2/20/2024 15:45,1698.627243,585.7959874,1019.357178
2/20/2024 16:00,1819.664192,633.0546871,1091.266024
2/20/2024 16:15,2145.141953,763.0863453,1247.068652
2/20/2024 16:30,2470.619713,893.1180035,1402.87128
2/20/2024 16:45,2796.097474,1023.149662,1558.673907
2/20/2024 17:00,3121.575234,1153.18132,1714.476535
2/20/2024 17:15,3167.709632,1159.842689,1710.6961
2/20/2024 17:30,3213.84403,1166.504057,1706.915664
2/20/2024 17:45,3259.978428,1173.165425,1703.135229
2/20/2024 18:00,3306.112826,1179.826794,1699.354793
2/20/2024 18:15,3291.690306,1174.764049,1678.140106
2/20/2024 18:30,3277.267785,1169.701304,1656.925419
2/20/2024 18:45,3262.845264,1164.638558,1635.710731
2/20/2024 19:00,3248.422744,1159.575813,1614.496044
2/20/2024 19:15,3230.075313,1154.204206,1583.75918
2/20/2024 19:30,3211.727882,1148.8326,1553.022317
2/20/2024 19:45,3193.380451,1143.460993,1522.285453
2/20/2024 20:00,3175.03302,1138.089386,1491.548589
2/20/2024 20:15,3145.462654,1124.271031,1454.364511
2/20/2024 20:30,3115.892289,1110.452676,1417.180432
2/20/2024 20:45,3086.321923,1096.634321,1379.996354
2/20/2024 21:00,3056.751557,1082.815966,1342.812276
2/20/2024 21:15,3015.264735,1062.916862,1315.462245
2/20/2024 21:30,2973.777913,1043.017758,1288.112214
2/20/2024 21:45,2932.291091,1023.118654,1260.762182
2/20/2024 22:00,2890.804269,1003.21955,1233.412151
2/20/2024 22:15,2840.644278,981.846067,1219.116519
2/20/2024 22:30,2790.484286,960.472584,1204.820887
2/20/2024 22:45,2740.324295,939.099101,1190.525255
2/20/2024 23:00,2690.164303,917.725618,1176.229623
2/20/2024 23:15,2618.425263,879.751653,1144.445344
2/20/2024 23:30,2546.686222,841.777688,1112.661066
2/20/2024 23:45,2474.947182,803.8037229,1080.876787
2/21/2024 0:00,2403.208141,765.8297579,1049.092508
2/21/2024 0:15,2390.981466,755.1398721,1052.1456
2/21/2024 0:30,2378.754792,744.4499863,1055.198692
2/21/2024 0:45,2366.528117,733.7601005,1058.251784
2/21/2024 1:00,2354.301442,723.0702147,1061.304876
2/21/2024 1:15,2339.591812,719.0526405,1058.6765
2/21/2024 1:30,2324.882182,715.0350663,1056.048124
2/21/2024 1:45,2310.172551,711.0174921,1053.419748
2/21/2024 2:00,2295.462921,706.9999179,1050.791372
2/21/2024 2:15,2289.40175,705.2126524,1056.760758
2/21/2024 2:30,2283.340579,703.4253869,1062.730143
2/21/2024 2:45,2277.279408,701.6381213,1068.699529
2/21/2024 3:00,2271.218237,699.8508558,1074.668914
2/21/2024 3:15,2278.672171,705.046273,1093.390462
2/21/2024 3:30,2286.126105,710.2416902,1112.11201
2/21/2024 3:45,2293.580039,715.4371073,1130.833557
2/21/2024 4:00,2301.033973,720.6325245,1149.555105
2/21/2024 4:15,2333.988435,738.011324,1186.565414
2/21/2024 4:30,2366.942896,755.3901234,1223.575722
2/21/2024 4:45,2399.897358,772.7689229,1260.586031
2/21/2024 5:00,2432.85182,790.1477224,1297.596339
2/21/2024 5:15,2516.821762,826.5533898,1334.15255
2/21/2024 5:30,2600.791705,862.9590572,1370.708762
2/21/2024 5:45,2684.761647,899.3647247,1407.264973
2/21/2024 6:00,2768.731589,935.7703921,1443.821184
2/21/2024 6:15,2647.735693,896.1401239,1360.441103
2/21/2024 6:30,2526.739797,856.5098557,1277.061021
2/21/2024 6:45,2405.7439,816.8795874,1193.68094
2/21/2024 7:00,2284.748004,777.2493192,1110.300858
2/21/2024 7:15,2102.855285,711.7138883,1024.880873
2/21/2024 7:30,1920.962565,646.1784574,939.4608879
2/21/2024 7:45,1739.069846,580.6430265,854.0409029
2/21/2024 8:00,1557.177126,515.1075956,768.6209178
2/21/2024 8:15,1552.404117,511.8316881,765.1341867
2/21/2024 8:30,1547.631109,508.5557806,761.6474556
2/21/2024 8:45,1542.8581,505.279873,758.1607245
2/21/2024 9:00,1538.085091,502.0039655,754.6739934
2/21/2024 9:15,1566.674364,511.7134451,769.9062494
2/21/2024 9:30,1595.263636,521.4229247,785.1385053
2/21/2024 9:45,1623.852909,531.1324042,800.3707613
2/21/2024 10:00,1652.442182,540.8418838,815.6030172
2/21/2024 10:15,1670.293391,547.4695427,825.1623348
2/21/2024 10:30,1688.1446,554.0972016,834.7216523
2/21/2024 10:45,1705.995808,560.7248604,844.2809699
2/21/2024 11:00,1723.847017,567.3525193,853.8402874
2/21/2024 11:15,1697.290967,559.6415488,842.0474498
2/21/2024 11:30,1670.734917,551.9305783,830.2546123
2/21/2024 11:45,1644.178867,544.2196078,818.4617747
2/21/2024 12:00,1617.622817,536.5086373,806.6689371
2/21/2024 12:15,1610.705755,535.7721138,803.8258081
2/21/2024 12:30,1603.788694,535.0355903,800.9826791
2/21/2024 12:45,1596.871632,534.2990669,798.1395501
2/21/2024 13:00,1589.95457,533.5625434,795.2964211
2/21/2024 13:15,1598.520895,534.9853188,796.273599
2/21/2024 13:30,1607.087221,536.4080943,797.2507769
2/21/2024 13:45,1615.653546,537.8308697,798.2279548
2/21/2024 14:00,1624.219871,539.2536451,799.2051327
2/21/2024 14:15,1633.954492,543.9994853,804.5479478
2/21/2024 14:30,1643.689114,548.7453255,809.8907629
2/21/2024 14:45,1653.423735,553.4911657,815.233578
2/21/2024 15:00,1663.158356,558.2370059,820.5763931
2/21/2024 15:15,1745.139214,586.297254,862.4845505
2/21/2024 15:30,1827.120071,614.3575021,904.3927078
2/21/2024 15:45,1909.100929,642.4177502,946.3008651
2/21/2024 16:00,1991.081786,670.4779983,988.2090225
2/21/2024 16:15,2219.580515,750.5896812,1124.69079
2/21/2024 16:30,2448.079245,830.7013642,1261.172558
2/21/2024 16:45,2676.577974,910.8130471,1397.654325
2/21/2024 17:00,2905.076703,990.92473,1534.136093
2/21/2024 17:15,2948.040166,1021.41835,1555.197361
2/21/2024 17:30,2991.003629,1051.911969,1576.258628
2/21/2024 17:45,3033.967092,1082.405589,1597.319896
2/21/2024 18:00,3076.930555,1112.899208,1618.381163
2/21/2024 18:15,3136.359866,1121.068286,1614.558419
2/21/2024 18:30,3195.789178,1129.237365,1610.735676
2/21/2024 18:45,3255.218489,1137.406443,1606.912932
2/21/2024 19:00,3314.6478,1145.575521,1603.090188
2/21/2024 19:15,3299.613537,1140.986005,1584.986653
2/21/2024 19:30,3284.579274,1136.396489,1566.883118
2/21/2024 19:45,3269.54501,1131.806972,1548.779582
2/21/2024 20:00,3254.510747,1127.217456,1530.676047
2/21/2024 20:15,3217.736262,1108.659807,1499.34226
2/21/2024 20:30,3180.961778,1090.102158,1468.008473
2/21/2024 20:45,3144.187294,1071.54451,1436.674685
2/21/2024 21:00,3107.412809,1052.986861,1405.340898
2/21/2024 21:15,3044.453656,1023.123112,1369.673212
2/21/2024 21:30,2981.494504,993.2593635,1334.005526
2/21/2024 21:45,2918.535351,963.3956148,1298.337839
2/21/2024 22:00,2855.576198,933.531866,1262.670153
2/21/2024 22:15,2794.393569,910.3379134,1234.363422
2/21/2024 22:30,2733.21094,887.1439608,1206.056691
2/21/2024 22:45,2672.028311,863.9500081,1177.74996
2/21/2024 23:00,2610.845682,840.7560555,1149.443229
2/21/2024 23:15,2563.851774,827.358859,1143.399121
2/21/2024 23:30,2516.857867,813.9616626,1137.355013
2/21/2024 23:45,2469.863959,800.5644661,1131.310904
2/22/2024 0:00,2422.870051,787.1672696,1125.266796
2/22/2024 0:15,2399.241326,771.2741687,1104.669601
2/22/2024 0:30,2375.6126,755.3810678,1084.072406
2/22/2024 0:45,2351.983875,739.4879668,1063.47521
2/22/2024 1:00,2328.355149,723.5948659,1042.878015
2/22/2024 1:15,2340.098993,727.1636114,1051.019817
2/22/2024 1:30,2351.842837,730.7323568,1059.16162
2/22/2024 1:45,2363.58668,734.3011023,1067.303422
2/22/2024 2:00,2375.330524,737.8698477,1075.445224
2/22/2024 2:15,2420.155453,757.4643662,1104.628725
2/22/2024 2:30,2464.980382,777.0588847,1133.812225
2/22/2024 2:45,2509.805311,796.6534031,1162.995726
2/22/2024 3:00,2554.63024,816.2479216,1192.179227
2/22/2024 3:15,2615.159616,844.1711059,1244.264713
2/22/2024 3:30,2675.688993,872.0942902,1296.350198
2/22/2024 3:45,2736.218369,900.0174745,1348.435684
2/22/2024 4:00,2796.747745,927.9406588,1400.52117
2/22/2024 4:15,2825.019842,944.8912563,1435.395512
2/22/2024 4:30,2853.291939,961.8418539,1470.269854
2/22/2024 4:45,2881.564035,978.7924515,1505.144195
2/22/2024 5:00,2909.836132,995.743049,1540.018537
2/22/2024 5:15,2929.078021,1009.962172,1534.005742
2/22/2024 5:30,2948.31991,1024.181295,1527.992947
2/22/2024 5:45,2967.561798,1038.400417,1521.980151
2/22/2024 6:00,2986.803687,1052.61954,1515.967356
2/22/2024 6:15,2803.962399,984.9553196,1413.617606
2/22/2024 6:30,2621.121111,917.2910993,1311.267857
2/22/2024 6:45,2438.279822,849.6268789,1208.918107
2/22/2024 7:00,2255.438534,781.9626585,1106.568357
2/22/2024 7:15,2081.100326,719.0532461,1020.448875
2/22/2024 7:30,1906.762117,656.1438336,934.3293934
2/22/2024 7:45,1732.423909,593.2344212,848.2099116
2/22/2024 8:00,1558.0857,530.3250087,762.0904298
2/22/2024 8:15,1548.469474,521.1179642,759.7662588
2/22/2024 8:30,1538.853248,511.9109197,757.4420879
2/22/2024 8:45,1529.237022,502.7038752,755.1179169
2/22/2024 9:00,1519.620796,493.4968307,752.7937459
2/22/2024 9:15,1524.016903,496.1560969,756.7149669
2/22/2024 9:30,1528.413011,498.8153631,760.6361878
2/22/2024 9:45,1532.809118,501.4746293,764.5574088
2/22/2024 10:00,1537.205225,504.1338955,768.4786297
2/22/2024 10:15,1554.098806,509.0323868,778.0773825
2/22/2024 10:30,1570.992388,513.9308782,787.6761353
2/22/2024 10:45,1587.885969,518.8293696,797.2748881
2/22/2024 11:00,1604.77955,523.7278609,806.8736409
2/22/2024 11:15,1590.43366,517.2522448,801.1610569
2/22/2024 11:30,1576.08777,510.7766287,795.448473
2/22/2024 11:45,1561.74188,504.3010125,789.735889
2/22/2024 12:00,1547.39599,497.8253964,784.023305
2/22/2024 12:15,1561.62055,501.6307069,793.0136126
2/22/2024 12:30,1575.84511,505.4360174,802.0039202
2/22/2024 12:45,1590.06967,509.2413279,810.9942278
2/22/2024 13:00,1604.29423,513.0466384,819.9845354
2/22/2024 13:15,1627.114492,519.7414654,833.6841959
2/22/2024 13:30,1649.934754,526.4362925,847.3838564
2/22/2024 13:45,1672.755016,533.1311195,861.0835168
2/22/2024 14:00,1695.575278,539.8259465,874.7831773
2/22/2024 14:15,1759.460124,564.1630184,910.2577002
2/22/2024 14:30,1823.34497,588.5000903,945.7322232
2/22/2024 14:45,1887.229815,612.8371622,981.2067461
2/22/2024 15:00,1951.114661,637.1742341,1016.681269
2/22/2024 15:15,2002.734055,658.4952902,1043.263354
2/22/2024 15:30,2054.353449,679.8163463,1069.845439
2/22/2024 15:45,2105.972842,701.1374024,1096.427525
2/22/2024 16:00,2157.592236,722.4584585,1123.00961
2/22/2024 16:15,2462.255112,832.1539286,1280.150709
2/22/2024 16:30,2766.917988,941.8493988,1437.291807
2/22/2024 16:45,3071.580863,1051.544869,1594.432905
2/22/2024 17:00,3376.243739,1161.240339,1751.574004
2/22/2024 17:15,3366.394626,1158.460472,1744.651161
2/22/2024 17:30,3356.545513,1155.680606,1737.728317
2/22/2024 17:45,3346.696399,1152.900739,1730.805474
2/22/2024 18:00,3336.847286,1150.120872,1723.882631
2/22/2024 18:15,3285.394517,1132.009285,1688.869928
2/22/2024 18:30,3233.941748,1113.897698,1653.857226
2/22/2024 18:45,3182.488978,1095.786111,1618.844523
2/22/2024 19:00,3131.036209,1077.674524,1583.83182
2/22/2024 19:15,3077.405538,1061.477844,1539.893344
2/22/2024 19:30,3023.774867,1045.281164,1495.954868
2/22/2024 19:45,2970.144196,1029.084483,1452.016391
2/22/2024 20:00,2916.513525,1012.887803,1408.077915
2/22/2024 20:15,2870.559605,994.6143646,1365.057605
2/22/2024 20:30,2824.605685,976.3409262,1322.037296
2/22/2024 20:45,2778.651765,958.0674878,1279.016986
2/22/2024 21:00,2732.697845,939.7940494,1235.996676
2/22/2024 21:15,2695.282463,920.9308091,1211.561896
2/22/2024 21:30,2657.867081,902.0675688,1187.127117
2/22/2024 21:45,2620.451698,883.2043284,1162.692338
2/22/2024 22:00,2583.036316,864.3410881,1138.257558
2/22/2024 22:15,2558.141222,853.7876476,1133.302522
2/22/2024 22:30,2533.246129,843.2342071,1128.347487
2/22/2024 22:45,2508.351035,832.6807666,1123.392451
2/22/2024 23:00,2483.455941,822.1273261,1118.437415
2/22/2024 23:15,2515.3442,831.8949028,1117.018247
2/22/2024 23:30,2547.232459,841.6624795,1115.59908
2/22/2024 23:45,2579.120718,851.4300562,1114.179912
2/23/2024 0:00,2611.008977,861.1976329,1112.760744
2/23/2024 0:15,2590.473348,861.4848617,1107.679845
2/23/2024 0:30,2569.937719,861.7720905,1102.598945
2/23/2024 0:45,2549.40209,862.0593192,1097.518046
2/23/2024 1:00,2528.866461,862.346548,1092.437146
2/23/2024 1:15,2550.472966,869.6121832,1097.521691
2/23/2024 1:30,2572.079471,876.8778183,1102.606235
2/23/2024 1:45,2593.685975,884.1434535,1107.69078
2/23/2024 2:00,2615.29248,891.4090886,1112.775324
2/23/2024 2:15,2675.245349,908.167649,1129.867634
2/23/2024 2:30,2735.198218,924.9262095,1146.959944
2/23/2024 2:45,2795.151086,941.6847699,1164.052254
2/23/2024 3:00,2855.103955,958.4433303,1181.144564
2/23/2024 3:15,2951.965254,989.166753,1211.776913
2/23/2024 3:30,3048.826552,1019.890176,1242.409263
2/23/2024 3:45,3145.687851,1050.613598,1273.041612
2/23/2024 4:00,3242.549149,1081.337021,1303.673961
2/23/2024 4:15,3311.97291,1092.200581,1320.900727
2/23/2024 4:30,3381.396671,1103.064141,1338.127493
2/23/2024 4:45,3450.820433,1113.927701,1355.354258
2/23/2024 5:00,3520.244194,1124.791261,1372.581024
2/23/2024 5:15,3525.43554,1130.728076,1392.412722
2/23/2024 5:30,3530.626886,1136.664892,1412.244421
